,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
149,2020,CA-QC Quebec,Good,Weekly,Male,1976,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,44,1,0
150,2020,CA-QC Quebec,Good,Daily,Female,1959,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Lower middle class,7,61,0,1
151,2020,CA-QC Quebec,Good,Daily,Male,1968,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,52,1,0
152,2020,CA-ON Ontario,Good,Monthly,Male,1986,I am born in this country,Living together as married,Lower secondary education (ISCED 2),Self employed,Government or public institution,Upper class,7,34,0,0
153,2020,CA-MB Manitoba,Poor,Daily,Female,1972,I am born in this country,Single,Lower secondary education (ISCED 2),Unemployed,Private business or industry,Lower class,1,48,0,1
154,2020,CA-ON Ontario,Good,Never,Female,1961,I am born in this country,Married,Master or equivalent (ISCED 7),Part time (less than 30 hours a week),Private business or industry,Upper middle class,8,59,0,1
155,2020,CA-NB Nouveau-Brunswick,Good,Weekly,Male,1996,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,9,24,1,0
156,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,2002,I am an immigrant to this country (born outside this country),Single,Upper secondary education (ISCED 3),Student,Not applicable; Never had a job,Upper middle class,10,18,0,0
157,2020,CA-QC Quebec,Fair,Daily,Female,1997,I am born in this country,Living together as married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Not applicable; Never had a job,Lower class,4,23,1,1
158,2020,CA-SK Saskatchewan,Good,Daily,Female,1982,I am born in this country,Married,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private business or industry,Working class,6,38,0,1
159,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,23,1,1
160,2020,CA-QC Quebec,Good,Weekly,Male,1974,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Lower middle class,5,46,1,0
161,2020,CA-BC Colombie-Britannique,Very poor,Weekly,Male,1970,I am born in this country,Separated,Upper secondary education (ISCED 3),Unemployed,Not applicable; Never had a job,Lower class,3,50,0,0
162,2020,CA-QC Quebec,Poor,Weekly,Female,1968,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private non-profit organization,Working class,7,52,0,1
163,2020,CA-ON Ontario,Good,Daily,Female,1974,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,9,46,1,1
164,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1960,I am born in this country,Widowed,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,8,60,0,0
165,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Male,1953,I am born in this country,Married,Master or equivalent (ISCED 7),Part time (less than 30 hours a week),Private non-profit organization,Upper middle class,8,67,0,0
166,2020,CA-BC Colombie-Britannique,Fair,Never,Male,1952,I am born in this country,Divorced,Short-cycle tertiary education (ISCED 5),Part time (less than 30 hours a week),Private non-profit organization,Lower class,3,68,0,0
167,2020,CA-BC Colombie-Britannique,Very good,Never,Male,1964,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,10,56,0,0
168,2020,CA-ON Ontario,Fair,Daily,Male,1965,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,55,1,0
169,2020,CA-QC Quebec,Good,Weekly,Male,1949,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Lower middle class,7,71,0,0
170,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Daily,Male,1956,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Government or public institution,Working class,7,64,1,0
171,2020,CA-NB Nouveau-Brunswick,Good,Weekly,Male,1946,I am born in this country,Married,Primary education (ISCED 1),Retired/pensioned,Private business or industry,Working class,9,74,0,0
172,2020,CA-ON Ontario,Good,Monthly,Male,1977,I am an immigrant to this country (born outside this country),Living together as married,Short-cycle tertiary education (ISCED 5),Self employed,Government or public institution,Upper class,5,43,0,0
173,2020,CA-QC Quebec,Fair,Never,Female,1977,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Lower class,7,43,0,1
174,2020,CA-MB Manitoba,Very good,Daily,Male,1995,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Lower middle class,7,25,0,0
175,2020,CA-QC Quebec,Good,Daily,Female,1976,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,44,1,1
176,2020,CA-AB Alberta,Very good,Daily,Female,1945,I am born in this country,Married,Don't know,Retired/pensioned,Private business or industry,Working class,8,75,0,1
177,2020,CA-ON Ontario,Good,Less than monthly,Female,1953,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,8,67,0,1
178,2020,CA-PE Ile-du-Prince-Edouard,Good,Daily,Female,1992,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private business or industry,Upper middle class,7,28,0,1
179,2020,CA-AB Alberta,Good,Daily,Male,1985,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,35,1,0
180,2020,CA-QC Quebec,Fair,Monthly,Female,2002,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private non-profit organization,Upper middle class,5,18,0,1
181,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1966,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,6,54,1,0
182,2020,CA-AB Alberta,Poor,Daily,Female,1962,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Self employed,Private business or industry,Working class,3,58,0,1
183,2020,CA-ON Ontario,Fair,Never,Female,1967,I am born in this country,Single,Upper secondary education (ISCED 3),Other,Private business or industry,Lower class,5,53,0,1
184,2020,CA-BC Colombie-Britannique,Good,Never,Male,1944,I am born in this country,Married,Master or equivalent (ISCED 7),Self employed,Government or public institution,Upper middle class,9,76,0,0
185,2020,CA-QC Quebec,Good,Weekly,Male,1980,I am an immigrant to this country (born outside this country),Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Private business or industry,Upper class,7,40,1,0
186,2020,CA-AB Alberta,Good,Less than monthly,Female,1950,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower class,7,70,0,1
187,2020,CA-AB Alberta,Good,Daily,Male,1981,I am born in this country,Separated,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Government or public institution,Lower middle class,6,39,1,0
188,2020,CA-ON Ontario,Very good,Weekly,Female,2000,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Lower class,6,20,0,1
189,2020,CA-NB Nouveau-Brunswick,Good,Less than monthly,Male,1949,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,71,1,0
190,2020,CA-MB Manitoba,Very good,Daily,Male,1952,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Upper middle class,10,68,0,0
191,2020,CA-ON Ontario,Good,Daily,Male,1943,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Lower middle class,8,77,0,0
192,2020,CA-BC Colombie-Britannique,Poor,Never,Male,1971,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Lower middle class,5,49,0,0
193,2020,CA-QC Quebec,Good,Daily,Male,1970,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,50,1,0
194,2020,CA-QC Quebec,Good,Daily,Female,1960,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private non-profit organization,Working class,8,60,1,1
195,2020,CA-AB Alberta,Good,Daily,Female,1942,I am born in this country,Widowed,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,78,0,1
196,2020,CA-QC Quebec,Fair,Daily,Male,1954,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Lower middle class,6,66,0,0
197,2020,CA-SK Saskatchewan,Very good,Daily,Female,1965,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Lower middle class,9,55,1,1
198,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1960,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,7,60,0,1
199,2020,CA-BC Colombie-Britannique,Fair,Weekly,Female,1999,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Lower middle class,7,21,0,1
200,2020,CA-ON Ontario,Fair,Weekly,Female,1953,I am an immigrant to this country (born outside this country),Divorced,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Working class,7,67,0,1
201,2020,CA-QC Quebec,Very good,Never,Female,1942,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Upper class,9,78,0,1
202,2020,CA-QC Quebec,Good,Daily,Female,1989,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,31,1,1
203,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1968,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Working class,8,52,0,0
204,2020,CA-NL Terre-Neuve-et-Labrador,Good,Less than monthly,Female,1961,I am born in this country,Divorced,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Upper middle class,8,59,0,1
205,2020,CA-QC Quebec,Fair,Daily,Female,1988,I am born in this country,Single,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper class,6,32,1,1
206,2020,CA-NB Nouveau-Brunswick,Good,Daily,Male,1966,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Working class,7,54,1,0
207,2020,CA-QC Quebec,Good,Daily,Female,1944,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private non-profit organization,Upper middle class,8,76,0,1
208,2020,CA-MB Manitoba,Good,Weekly,Male,1960,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,60,1,0
209,2020,CA-ON Ontario,Good,Daily,Female,1970,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Student,Private non-profit organization,Lower middle class,8,50,0,1
210,2020,CA-SK Saskatchewan,Good,Daily,Male,1983,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,9,37,1,0
211,2020,CA-MB Manitoba,Good,Daily,Female,1996,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,4,24,0,1
212,2020,CA-AB Alberta,Good,Less than monthly,Male,1975,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,4,45,1,0
213,2020,CA-ON Ontario,Fair,Daily,Female,1996,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Working class,6,24,0,1
