,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
3725,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1977,I am an immigrant to this country (born outside this country),Separated,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Government or public institution,Working class,8,43,0,1
3726,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Never,Male,1960,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,60,1,0
3727,2020,CA-MB Manitoba,Fair,Daily,Male,1957,I am born in this country,Single,Upper secondary education (ISCED 3),Other,Private business or industry,Lower middle class,7,63,0,0
3728,2020,CA-QC Quebec,Good,Never,Male,1957,I am born in this country,Single,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private business or industry,Working class,7,63,0,0
3729,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Female,1988,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private business or industry,Lower middle class,6,32,0,1
3730,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1980,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,40,1,1
3731,2020,CA-NB Nouveau-Brunswick,Fair,Weekly,Male,1979,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,41,1,0
3732,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1981,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,39,1,0
3733,2020,CA-BC Colombie-Britannique,Fair,Monthly,Female,1949,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Working class,7,71,0,1
3734,2020,CA-PE Ile-du-Prince-Edouard,Good,Never,Male,1963,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,9,57,0,0
3735,2020,CA-QC Quebec,Fair,Daily,Female,1983,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,6,37,1,1
3736,2020,CA-MB Manitoba,Good,Weekly,Female,1962,I am born in this country,Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Upper middle class,6,58,1,1
3737,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Female,1976,I am born in this country,Living together as married,Lower secondary education (ISCED 2),Full time (30 hours a week or more),Government or public institution,Working class,10,44,1,1
3738,2020,CA-SK Saskatchewan,Good,Never,Male,1952,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Working class,7,68,0,0
3739,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Female,1981,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Not applicable; Never had a job,Working class,8,39,0,1
3740,2020,CA-SK Saskatchewan,Fair,Weekly,Male,1969,I am born in this country,Separated,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Working class,3,51,1,0
3741,2020,CA-NS Nouvelle-Ecosse,Fair,Monthly,Male,1965,I am born in this country,Married,Primary education (ISCED 1),Full time (30 hours a week or more),Government or public institution,Working class,7,55,1,0
3742,2020,CA-BC Colombie-Britannique,Very good,Daily,Female,1996,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Not applicable; Never had a job,Upper middle class,7,24,0,1
3743,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1980,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private non-profit organization,Lower middle class,6,40,1,1
3744,2020,CA-SK Saskatchewan,Good,Never,Female,1970,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,50,1,1
3745,2020,CA-PE Ile-du-Prince-Edouard,Fair,Never,Male,1973,I am born in this country,Single,Doctoral or equivalent (ISCED 8),Unemployed,Government or public institution,Working class,4,47,0,0
3746,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1966,I am an immigrant to this country (born outside this country),Living together as married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Upper middle class,4,54,1,0
3747,2020,CA-QC Quebec,Fair,Daily,Female,1972,I am born in this country,Single,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,48,1,1
3748,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Male,1976,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,9,44,1,0
3749,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Female,1954,I am born in this country,Widowed,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower class,4,66,0,1
3750,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1939,I am born in this country,Married,Master or equivalent (ISCED 7),Retired/pensioned,Private non-profit organization,Upper middle class,9,81,0,0
3751,2020,CA-MB Manitoba,Good,Weekly,Female,1968,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,8,52,1,1
3752,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Female,1981,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,39,1,1
3753,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1972,I am born in this country,Married,Upper secondary education (ISCED 3),Other,Government or public institution,Lower middle class,5,48,0,1
3754,2020,CA-SK Saskatchewan,Good,Daily,Male,1968,I am an immigrant to this country (born outside this country),Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,52,1,0
3755,2020,CA-BC Colombie-Britannique,Good,Never,Male,1958,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,62,1,0
3756,2020,CA-NB Nouveau-Brunswick,Good,Never,Male,1949,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Upper middle class,9,71,0,0
3757,2020,CA-BC Colombie-Britannique,Good,Weekly,Male,1978,I am born in this country,Single,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Working class,7,42,1,0
3758,2020,CA-BC Colombie-Britannique,Good,Less than monthly,Male,1983,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private business or industry,Lower middle class,8,37,0,0
3759,2020,CA-BC Colombie-Britannique,Fair,Daily,Male,1956,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,64,1,0
3760,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1963,I am born in this country,Divorced,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Working class,7,57,1,1
3761,2020,CA-BC Colombie-Britannique,Good,Less than monthly,Male,1960,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,60,1,0
3762,2020,CA-QC Quebec,Good,Daily,Male,1999,I am born in this country,Single,Early childhood education (ISCED 0) / no education,Part time (less than 30 hours a week),Private business or industry,Upper class,7,21,0,0
3763,2020,CA-BC Colombie-Britannique,Poor,Never,Female,1962,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Government or public institution,Lower middle class,7,58,0,1
3764,2020,CA-BC Colombie-Britannique,Fair,Daily,Male,1960,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Lower middle class,5,60,0,0
3765,2020,CA-BC Colombie-Britannique,Fair,Daily,Male,1982,I am born in this country,Single,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private business or industry,Working class,7,38,0,0
3766,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1999,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Private business or industry,Lower middle class,8,21,0,0
3767,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1968,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,52,1,0
3768,2020,CA-BC Colombie-Britannique,Very good,Less than monthly,Male,1965,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,55,1,0
3769,2020,CA-QC Quebec,Poor,Daily,Male,1992,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,4,28,1,0
3770,2020,CA-MB Manitoba,Fair,Monthly,Female,1963,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,57,1,1
3771,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1972,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,8,48,0,1
3772,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1955,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower middle class,9,65,0,1
3773,2020,CA-BC Colombie-Britannique,Very good,Weekly,Male,1950,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,9,70,0,0
3774,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1984,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,36,1,1
3775,2020,CA-MB Manitoba,Poor,Daily,Female,1979,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Government or public institution,Lower middle class,3,41,0,1
3776,2020,CA-SK Saskatchewan,Good,Weekly,Male,1982,I am born in this country,Separated,Bachelor or equivalent (ISCED 6),Self employed,Government or public institution,Upper middle class,9,38,0,0
3777,2020,CA-BC Colombie-Britannique,Poor,Less than monthly,Male,1974,I am born in this country,Married,Lower secondary education (ISCED 2),Unemployed,Private business or industry,Lower class,2,46,0,0
3778,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1953,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,7,67,0,1
3779,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Government or public institution,Upper middle class,7,23,0,1
3780,2020,CA-QC Quebec,Good,Weekly,Male,1972,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,48,1,0
3781,2020,CA-BC Colombie-Britannique,Very good,Never,Male,1956,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,9,64,0,0
3782,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1992,I am an immigrant to this country (born outside this country),Married,Master or equivalent (ISCED 7),Part time (less than 30 hours a week),Private non-profit organization,Working class,8,28,0,1
3783,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1980,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,9,40,1,0
3784,2020,CA-MB Manitoba,Fair,Daily,Female,1985,I am born in this country,Single,Early childhood education (ISCED 0) / no education,Part time (less than 30 hours a week),Private business or industry,Lower class,3,35,0,1
3785,2020,CA-QC Quebec,Good,Never,Male,1976,I am born in this country,Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,5,44,1,0
3786,2020,CA-NS Nouvelle-Ecosse,Poor,Monthly,Female,1960,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower middle class,10,60,0,1
3787,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1984,I am born in this country,Married,Upper secondary education (ISCED 3),Other,Private business or industry,Upper middle class,7,36,0,1
3788,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1998,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Private business or industry,Working class,4,22,0,1
3789,2020,CA-BC Colombie-Britannique,Very good,Never,Female,1965,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,55,1,1
3790,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1982,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,38,1,0
3791,2020,CA-QC Quebec,Good,Weekly,Female,1936,I am born in this country,Widowed,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Upper middle class,8,84,0,1
3792,2020,CA-BC Colombie-Britannique,Fair,Never,Male,1980,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,5,40,0,0
3793,2020,CA-MB Manitoba,Fair,Daily,Male,1976,I am born in this country,Single,Lower secondary education (ISCED 2),Unemployed,Not applicable; Never had a job,Lower class,10,44,0,0
3794,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1996,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private non-profit organization,Working class,7,24,1,1
3795,2020,CA-NS Nouvelle-Ecosse,Very good,Weekly,Female,1970,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private business or industry,Working class,8,50,0,1
3796,2020,CA-QC Quebec,Fair,Daily,Female,1959,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Lower middle class,6,61,0,1
3797,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Daily,Female,1975,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Government or public institution,Upper middle class,8,45,0,1
3798,2020,CA-QC Quebec,Good,Never,Male,1976,I am born in this country,Living together as married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,44,1,0
3799,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1983,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,37,1,0
3800,2020,CA-NB Nouveau-Brunswick,Good,Daily,Male,1950,I am born in this country,Single,Master or equivalent (ISCED 7),Retired/pensioned,Government or public institution,Lower middle class,8,70,0,0
3801,2020,CA-SK Saskatchewan,Very good,Daily,Male,1980,I am born in this country,Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,40,1,0
3802,2020,CA-NL Terre-Neuve-et-Labrador,Good,Weekly,Male,1966,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower class,3,54,1,0
3803,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Weekly,Male,1949,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Working class,8,71,0,0
3804,2020,CA-NS Nouvelle-Ecosse,Poor,Daily,Female,2001,I am born in this country,Single,Lower secondary education (ISCED 2),Part time (less than 30 hours a week),Private non-profit organization,Lower class,3,19,0,1
3805,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Male,1983,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,7,37,1,0
3806,2020,CA-MB Manitoba,Good,Never,Male,1970,I am an immigrant to this country (born outside this country),Married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,50,1,0
3807,2020,CA-SK Saskatchewan,Fair,Never,Male,1953,I am born in this country,Married,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private non-profit organization,Lower middle class,6,67,0,0
3808,2020,CA-MB Manitoba,Poor,Daily,Female,1972,I am born in this country,Single,Lower secondary education (ISCED 2),Unemployed,Private business or industry,Lower class,1,48,0,1
3809,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Male,1940,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,7,80,0,0
3810,2020,CA-NS Nouvelle-Ecosse,Good,Never,Female,1970,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Upper middle class,6,50,1,1
3811,2020,CA-BC Colombie-Britannique,Very poor,Daily,Male,1971,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private non-profit organization,Lower class,1,49,1,0
3812,2020,CA-QC Quebec,Good,Weekly,Male,1980,I am born in this country,Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,40,1,0
3813,2020,CA-NS Nouvelle-Ecosse,Good,Weekly,Male,1981,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Working class,8,39,1,0
3814,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Male,1971,I am born in this country,Divorced,Post-secondary non-tertiary education (ISCED 4),Homemaker not otherwise employed,Private business or industry,Lower class,8,49,0,0
3815,2020,CA-QC Quebec,Good,Daily,Male,1965,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,7,55,0,0
3816,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Never,Female,1962,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Lower middle class,9,58,0,1
3817,2020,CA-NB Nouveau-Brunswick,Very good,Less than monthly,Male,1952,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,10,68,0,0
3818,2020,CA-BC Colombie-Britannique,Very good,Weekly,Female,1967,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,9,53,1,1
3819,2020,CA-QC Quebec,Good,Daily,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Government or public institution,Upper middle class,7,23,0,1
3820,2020,CA-QC Quebec,Fair,Daily,Male,2000,I am born in this country,Single,Short-cycle tertiary education (ISCED 5),Student,Not applicable; Never had a job,Lower class,6,20,0,0
3821,2020,CA-SK Saskatchewan,Good,Daily,Male,1980,I am born in this country,Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Private business or industry,Upper middle class,7,40,1,0
3822,2020,CA-SK Saskatchewan,Fair,Daily,Female,1984,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Working class,8,36,1,1
3823,2020,CA-BC Colombie-Britannique,Good,Weekly,Male,1983,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Lower middle class,6,37,1,0
3824,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1990,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,30,1,0
3825,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Daily,Male,1977,I am born in this country,Single,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,43,1,0
3826,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1979,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private non-profit organization,Upper middle class,8,41,1,0
3827,2020,CA-BC Colombie-Britannique,Very good,Never,Female,1956,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Upper middle class,8,64,0,1
3828,2020,CA-MB Manitoba,Very good,Daily,Male,1970,I am born in this country,Divorced,Master or equivalent (ISCED 7),Self employed,Private business or industry,Lower middle class,8,50,0,0
3829,2020,CA-BC Colombie-Britannique,Very good,Weekly,Female,1977,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Lower middle class,7,43,0,1
3830,2020,CA-NL Terre-Neuve-et-Labrador,Poor,Daily,Male,1956,I am born in this country,Living together as married,Primary education (ISCED 1),Retired/pensioned,Private business or industry,Lower middle class,2,64,0,0
3831,2020,CA-NB Nouveau-Brunswick,Good,Weekly,Male,1996,I am an immigrant to this country (born outside this country),Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,3,24,1,0
3832,2020,CA-BC Colombie-Britannique,Good,Never,Male,1966,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Lower class,9,54,0,0
3833,2020,CA-BC Colombie-Britannique,Good,Weekly,Male,1997,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,4,23,1,0
3834,2020,CA-MB Manitoba,Good,Daily,Female,2001,I am born in this country,Single,Upper secondary education (ISCED 3),Student,Not applicable; Never had a job,Lower class,5,19,0,1
3835,2020,CA-BC Colombie-Britannique,Good,Never,Male,1954,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,8,66,0,0
3836,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Female,1980,I am born in this country,Living together as married,Lower secondary education (ISCED 2),Homemaker not otherwise employed,Government or public institution,Lower middle class,4,40,0,1
3837,2020,CA-NS Nouvelle-Ecosse,Fair,Daily,Male,1976,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,44,1,0
3838,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1991,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,29,1,0
3839,2020,CA-BC Colombie-Britannique,Good,Never,Male,1957,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,5,63,1,0
3840,2020,CA-QC Quebec,Good,Daily,Female,1996,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Student,Government or public institution,Upper middle class,7,24,0,1
3841,2020,CA-BC Colombie-Britannique,Good,Never,Male,1965,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Upper middle class,4,55,1,0
3842,2020,CA-BC Colombie-Britannique,Good,Weekly,Female,1978,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,8,42,1,1
3843,2020,CA-BC Colombie-Britannique,Poor,Daily,Male,1964,I am an immigrant to this country (born outside this country),Divorced,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Working class,7,56,1,0
3844,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Daily,Male,1964,I am born in this country,Separated,Upper secondary education (ISCED 3),Unemployed,Private business or industry,Lower middle class,3,56,0,0
3845,2020,CA-QC Quebec,Very good,Daily,Female,1972,I am born in this country,Living together as married,Upper secondary education (ISCED 3),Self employed,Private non-profit organization,Lower middle class,8,48,0,1
3846,2020,CA-QC Quebec,Good,Daily,Male,1996,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,24,1,0
3847,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Male,1996,I am born in this country,Single,Primary education (ISCED 1),Full time (30 hours a week or more),Government or public institution,Lower middle class,4,24,1,0
3848,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1956,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Unemployed,Private business or industry,Lower middle class,8,64,0,1
3849,2020,CA-NB Nouveau-Brunswick,Good,Weekly,Male,2000,I am born in this country,Single,Upper secondary education (ISCED 3),Part time (less than 30 hours a week),Private business or industry,Working class,8,20,0,0
3850,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Female,1971,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,4,49,1,1
3851,2020,CA-BC Colombie-Britannique,Good,Weekly,Female,1997,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Student,Private business or industry,Working class,8,23,0,1
3852,2020,CA-QC Quebec,Good,Daily,Female,2000,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Student,Not applicable; Never had a job,Working class,7,20,0,1
3853,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Daily,Female,1953,I am born in this country,Married,Primary education (ISCED 1),Part time (less than 30 hours a week),Private business or industry,Lower middle class,5,67,0,1
3854,2020,CA-BC Colombie-Britannique,Very good,Daily,Female,1958,I am born in this country,Separated,Master or equivalent (ISCED 7),Homemaker not otherwise employed,Government or public institution,Upper middle class,8,62,0,1
3855,2020,CA-QC Quebec,Good,Daily,Male,1968,I am born in this country,Widowed,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Government or public institution,Lower middle class,6,52,1,0
3856,2020,CA-NB Nouveau-Brunswick,Good,Never,Male,1980,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Lower middle class,3,40,1,0
3857,2020,CA-BC Colombie-Britannique,Fair,Weekly,Male,1980,I am born in this country,Single,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,40,1,0
3858,2020,CA-MB Manitoba,Good,Weekly,Female,1945,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,10,75,0,1
3859,2020,CA-BC Colombie-Britannique,Good,Never,Male,1938,I am an immigrant to this country (born outside this country),Widowed,Master or equivalent (ISCED 7),Retired/pensioned,Government or public institution,Upper middle class,9,82,0,0
3860,2020,CA-NB Nouveau-Brunswick,Fair,Weekly,Female,1996,I am born in this country,Single,Short-cycle tertiary education (ISCED 5),Homemaker not otherwise employed,Not applicable; Never had a job,Working class,4,24,0,1
3861,2020,CA-QC Quebec,Very good,Daily,Male,1959,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,9,61,0,0
3862,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Female,1981,I am born in this country,Living together as married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Working class,7,39,1,1
3863,2020,CA-NS Nouvelle-Ecosse,Good,Never,Male,1954,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Lower middle class,8,66,0,0
3864,2020,CA-SK Saskatchewan,Very good,Weekly,Male,1974,I am born in this country,Married,Master or equivalent (ISCED 7),Part time (less than 30 hours a week),Private business or industry,Upper middle class,7,46,0,0
3865,2020,CA-NB Nouveau-Brunswick,Fair,Daily,Female,1975,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Upper middle class,9,45,0,1
3866,2020,CA-QC Quebec,Poor,Weekly,Female,1966,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,2,54,0,1
3867,2020,CA-BC Colombie-Britannique,Good,Never,Female,1946,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Upper middle class,8,74,0,1
